# === Measurement Header ===
# Radar Frequency: 17GHz
# Site Name: 
# Radar Angle: 
# Measurement ID: 1
# Polarization: 
# Timestamp: 2024-11-11T08:39:57.848271
# Device Number: 600230001
# Frontend Connected: 4262920193
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 16500000
# Max Frequency: 18500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2024-11-11T08:39:57.848350
-400, 5434, 4666, 5826
990, 5384, 5588, 4656
2412, 5134, 6558, 3422
3798, 4656, 7508, 1860
4982, 3896, 8080, -4
6008, 2920, 8088, -2314
6866, 1750, 7312, -4668
7394, 316, 5572, -6744
7836, -1504, 3062, -8404
7956, -3812, -172, -9364
7228, -6188, -3616, -9058
5554, -8264, -6560, -7496
2880, -10100, -8894, -5024
-686, -11168, -10296, -2000
-4286, -10762, -10266, 1072
-7436, -9062, -9106, 3850
-9746, -6342, -7090, 6022
-10682, -3238, -4478, 7120
-10682, -204, -1818, 7296
-10112, 2556, 572, 6636
-9040, 4922, 2222, 5348
-7456, 6796, 2986, 3748
-5374, 8182, 3030, 2270
-2894, 9306, 2650, 1122
-2, 10038, 2036, 434
3208, 10118, 1372, 118
6334, 9266, 886, 208
9066, 7508, 672, 480
11146, 4922, 836, 624
12282, 1794, 1174, 502
12366, -1576, 1432, 34
11578, -4968, 1456, -704
9830, -8010, 1034, -1468
7262, -10442, 210, -1978
4054, -12284, -928, -2056
364, -13202, -1954, -1586
-3298, -12772, -2576, -740
-6622, -11226, -2678, 232
-9422, -8918, -2302, 1118
-11380, -6078, -1562, 1562
-12650, -2930, -772, 1556
-13040, 380, -74, 1170
-12294, 3618, 266, 424
-10420, 6414, 104, -396
-7734, 8668, -496, -990
-4624, 10082, -1436, -1232
-1418, 10642, -2504, -1052
1632, 10468, -3458, -420
4572, 9836, -4216, 758
7236, 8612, -4490, 2254
9358, 6854, -4056, 3772
10968, 4504, -2892, 5034
12018, 1704, -1198, 5670
12312, -1510, 746, 5560
11670, -4908, 2566, 4736
10082, -8332, 3876, 3394
7356, -11216, 4426, 1750
3852, -12902, 4138, 184
-10, -13400, 3296, -976
-3830, -12746, 2156, -1582
-7024, -10972, 1074, -1656
-9732, -8560, 390, -1340
-11776, -5678, 76, -954
-12830, -2426, 82, -748
-12932, 1084, 236, -966
-11754, 4368, 258, -1470
-9436, 6952, -104, -2122
-6446, 8920, -1084, -2718
-3136, 9906, -2404, -2824
38, 9766, -3788, -2294
2800, 8776, -4900, -1214
4924, 7360, -5548, 340
6426, 5728, -5634, 2052
7250, 4054, -5070, 3530
7638, 2534, -4058, 4650
7994, 1068, -2762, 5512
8354, -506, -1262, 5916
8388, -2204, 234, 5764
8002, -4158, 1592, 5210
7130, -6288, 2684, 4396
5580, -8284, 3380, 3438
3294, -10014, 3684, 2550
382, -11168, 3766, 1814
-3174, -11458, 3786, 1156
-6678, -10504, 3738, 578
-9542, -8202, 3710, -24
-11656, -5000, 3788, -868
-12578, -1310, 3690, -1964
-11972, 2322, 3182, -3146
-10080, 5330, 2136, -4204
-7370, 7710, 578, -4946
-4182, 9152, -1326, -5208
-896, 9340, -3206, -4724
2086, 8516, -4946, -3654
4380, 7000, -6318, -2064
5800, 5116, -7116, -88
6280, 3224, -7220, 1982
6084, 1698, -6478, 3744
5792, 678, -5272, 5144
5774, -66, -3746, 6188
5988, -812, -2040, 6724
6216, -1844, -400, 6844
6210, -3232, 1130, 6556
5784, -4972, 2562, 5936
4602, -6908, 3746, 5160
2468, -8648, 4692, 4200
-474, -9676, 5472, 3134
-3700, -9494, 5948, 1912
-6594, -8136, 6080, 602
-8830, -5864, 5958, -806
-10028, -3004, 5510, -2166
-10054, -30, 4646, -3420
-9006, 2766, 3426, -4432
-7162, 5096, 1912, -5224
-4774, 6644, 158, -5590
-2132, 7184, -1650, -5338
392, 6894, -3434, -4514
2480, 5878, -4870, -3256
3706, 4390, -5686, -1634
4110, 2902, -5806, 52
4008, 1694, -5408, 1430
3710, 924, -4802, 2452
3592, 560, -4330, 3194
3768, 388, -3954, 4002
4188, 36, -3352, 4878
4770, -700, -2348, 5830
5180, -1896, -956, 6538
5018, -3452, 668, 6730
4134, -5084, 2286, 6550
2494, -6544, 3914, 6116
310, -7336, 5330, 5296
-2074, -7316, 6576, 4116
-4480, -6592, 7868, 2434
-6400, -5200, 8702, 278
-7640, -3210, 8684, -2222
-7998, -972, 7674, -4618
-7590, 1318, 5788, -6578
-6520, 3436, 3296, -7848
-4764, 4992, 452, -8196
-2620, 5876, -2304, -7614
-406, 6002, -4712, -6230
1596, 5434, -6510, -4290
3038, 4346, -7398, -2004
3816, 2962, -7468, 226
3996, 1540, -6872, 2216
3798, 342, -5826, 3988
3254, -458, -4372, 5256
2672, -826, -2728, 5968
2378, -866, -1146, 6136
2372, -838, 196, 5930
2538, -1004, 1268, 5552
2758, -1526, 2264, 5228
2732, -2402, 3500, 5066
2258, -3376, 4814, 4614
1366, -4236, 6188, 3676
50, -4842, 7400, 2142
-1410, -4996, 7932, 98
-2928, -4672, 7628, -2156
-4370, -3840, 6494, -4140
-5494, -2484, 4752, -5644
-6090, -732, 2654, -6486
-6018, 1254, 514, -6696
-5112, 3098, -1610, -6294
-3490, 4374, -3434, -5308
-1570, 4878, -4822, -3844
200, 4636, -5698, -2028
1538, 3842, -5842, -82
2286, 2888, -5372, 1768
2644, 2024, -4348, 3350
2772, 1376, -3016, 4448
2840, 922, -1544, 5052
2918, 592, -56, 5160
2986, 318, 1344, 4778
3088, -62, 2614, 4000
3328, -720, 3668, 2952
3424, -1758, 4392, 1768
3054, -2948, 4590, 552
2154, -3996, 4284, -456
670, -4756, 3784, -1228
-1088, -4792, 3146, -1754
-2556, -4084, 2502, -2064
-3592, -2942, 1868, -2454
-4094, -1608, 1076, -2836
-4108, -332, 18, -3006
-3666, 724, -1134, -2654
-2980, 1484, -2040, -1770
-2204, 1944, -2398, -530
-1476, 2238, -2066, 802
-816, 2380, -1190, 1694
-238, 2274, -142, 1934
272, 2114, 772, 1702
728, 2016, 1422, 1192
1126, 1874, 1782, 626
1554, 1734, 1888, 102
2116, 1440, 1904, -326
2552, 936, 1838, -768
2804, 244, 1638, -1200
2792, -564, 1236, -1574
2452, -1334, 688, -1812
1862, -1978, -12, -1852
1116, -2376, -736, -1612
310, -2456, -1268, -1104
-424, -2308, -1470, -434
-1058, -1970, -1398, 220
-1536, -1454, -1076, 698
-1678, -830, -634, 972
-1540, -210, -174, 1072
-1136, 250, 244, 1086
-650, 382, 544, 1010
-354, 254, 754, 916
-352, 24, 904, 850
-582, -108, 1116, 904
-840, -58, 1478, 988
-916, 212, 1916, 930
-822, 572, 2442, 640
-516, 826, 2918, 70
-202, 910, 3168, -694
12, 904, 3152, -1550
214, 822, 2832, -2446
328, 726, 2160, -3226
380, 676, 1248, -3752
440, 648, 216, -3914
516, 684, -840, -3798
704, 740, -1804, -3418
922, 668, -2638, -2752
1074, 526, -3272, -1916
1218, 328, -3610, -956
1310, 178, -3674, 28
1374, 36, -3518, 990
1488, -168, -3134, 1886
1670, -424, -2576, 2784
1780, -772, -1720, 3456
1748, -1238, -632, 3830
1494, -1802, 600, 4002
994, -2390, 1882, 3908
286, -2892, 3152, 3446
-680, -3102, 4242, 2684
-1744, -2952, 5036, 1632
-2740, -2494, 5508, 368
-3564, -1738, 5608, -1018
-4162, -758, 5408, -2468
-4432, 370, 4848, -3750
-4382, 1664, 3970, -4890
-3958, 3110, 2782, -5860
-2980, 4506, 1252, -6562
-1420, 5696, -602, -6810
702, 6316, -2608, -6480
3118, 6184, -4416, -5582
5306, 5202, -5852, -4166
6802, 3462, -6826, -2474
7426, 1350, -7230, -652
7266, -862, -7088, 1306
6416, -2806, -6344, 3172
5150, -4438, -5136, 4868
3554, -5658, -3494, 6182
1770, -6294, -1606, 6820
-150, -6446, 498, 7054
-2004, -6034, 2582, 6704
-3562, -5120, 4458, 5788
-4818, -3876, 6194, 4438
-5648, -2438, 7708, 2668
-5950, -916, 8638, 498
-5788, 498, 8820, -1968
-5336, 1710, 8092, -4316
-4746, 2804, 6522, -6326
-4030, 4032, 4306, -7904
-3006, 5180, 1692, -8582
-1484, 6072, -908, -8350
458, 6656, -3344, -7470
2600, 6696, -5280, -5970
4552, 6090, -6370, -4170
6140, 4874, -6646, -2288
7500, 3250, -6522, -662
8588, 1182, -6228, 718
8932, -1294, -5760, 1898
8154, -3732, -5124, 2872
6356, -5838, -4308, 3792
3908, -7240, -3244, 4710
1276, -7662, -1908, 5330
-1070, -7172, -396, 5584
-2926, -6266, 1374, 5620
-4328, -5184, 3280, 5356
-5204, -3930, 4994, 4424
-5688, -2696, 6352, 2940
-6116, -1448, 7362, 972
-6314, -202, 7566, -1298
-6266, 1114, 6808, -3442
-5998, 2488, 5282, -5030
-5306, 3866, 3328, -5832
-4252, 5344, 1472, -6006
-2662, 6822, -112, -5810
-468, 7940, -1412, -5418
2186, 8410, -2524, -4884
4990, 8010, -3584, -4226
7638, 6634, -4500, -3344
9632, 4326, -5136, -2190
10564, 1404, -5338, -988
10156, -1560, -5056, 180
8746, -4224, -4580, 1118
6664, -6292, -4082, 1902
4236, -7710, -3594, 2600
1742, -8302, -3008, 3282
-554, -8148, -2226, 3906
-2448, -7338, -1260, 4342
-4018, -6240, -4, 4716
-5286, -5070, 1594, 4848
-6162, -3846, 3270, 4458
-6708, -2572, 4672, 3444
-7226, -1212, 5656, 1918
-7680, 358, 6088, 140
-7822, 2212, 5934, -1604
-7466, 4428, 5282, -3186
-6278, 6876, 4252, -4526
-4040, 9036, 2804, -5502
-916, 10544, 1104, -6006
2752, 10940, -654, -5954
6576, 10112, -2412, -5440
10106, 8152, -3962, -4544
12624, 5096, -5066, -3380
13668, 1338, -5742, -2036
13088, -2642, -6024, -592
10980, -6140, -5802, 960
7856, -8722, -5066, 2354
4252, -10302, -3944, 3478
632, -10794, -2566, 4250
-2568, -10080, -1074, 4528
-4820, -8416, 342, 4262
-6208, -6452, 1540, 3700
-6958, -4570, 2470, 2878
-7342, -2910, 3108, 1888
-7602, -1448, 3344, 896
-7920, -52, 3304, 70
-8230, 1724, 3128, -692
-8066, 3824, 2786, -1302
-6998, 6104, 2332, -1818
-4898, 8410, 1774, -2244
-1912, 10052, 1204, -2542
1670, 10686, 572, -2774
5416, 10224, -182, -2980
8828, 8596, -964, -3064
11196, 5964, -1914, -2874
12344, 2690, -2818, -2362
12278, -904, -3502, -1510
10996, -4320, -3838, -396
8692, -6924, -3588, 802
5816, -8504, -2862, 1742
2870, -9286, -1886, 2284
76, -9362, -820, 2404
-2396, -8754, 58, 2202
-4432, -7612, 696, 1786
-6028, -6084, 1096, 1290
-7002, -4316, 1372, 724
-7434, -2462, 1472, 172
-7532, -686, 1360, -436
-7310, 982, 1036, -1036
-6736, 2516, 506, -1440
-5862, 4012, -188, -1512
-4716, 5572, -916, -1296
-3130, 6936, -1410, -846
-1094, 7788, -1586, -174
1324, 8254, -1418, 380
4050, 8204, -1000, 752
6732, 7272, -504, 854
8878, 5452, -102, 708
10224, 2926, 170, 494
10536, 110, 274, 288
9832, -2708, 238, 120
8298, -5066, 194, 56
6160, -6808, 190, 24
3764, -8034, 262, -42
1222, -8652, 364, -160
-1282, -8490, 464, -400
-3488, -7654, 476, -792
-5264, -6286, 258, -1208
-6374, -4540, -266, -1468
-6850, -2738, -940, -1520
-6888, -1128, -1540, -1266
-6766, 302, -1904, -802
-6450, 1718, -1992, -298
-5826, 3034, -1852, 66
-4924, 4506, -1760, 240
-3658, 6028, -1728, 418
-1778, 7328, -1796, 670
696, 8214, -1826, 1054
3662, 8444, -1778, 1584
6618, 7676, -1476, 2168
8892, 5828, -846, 2594
10238, 3176, -40, 2790
10692, 74, 906, 2728
10018, -3128, 1878, 2348
8200, -5732, 2604, 1714
5680, -7526, 3076, 904
2908, -8614, 3366, -28
186, -8802, 3332, -1040
-2276, -8208, 2906, -2052
-4148, -6962, 2136, -2962
-5486, -5356, 1056, -3648
-6178, -3620, -246, -3938
-6366, -1922, -1676, -3798
-6326, -316, -3028, -3268
-5916, 1230, -4128, -2344
-5150, 2552, -4730, -1148
-4158, 3532, -4770, 44
-3056, 4320, -4420, 1188
-1824, 5086, -3840, 2174
-340, 5832, -3056, 2990
1482, 6278, -2086, 3506
3468, 6170, -1094, 3648
5616, 5396, -144, 3546
7452, 3860, 666, 3270
8316, 1754, 1216, 2854
8296, -644, 1638, 2462
7556, -3102, 2096, 2206
6030, -5200, 2562, 1962
3990, -6628, 3060, 1586
1688, -7276, 3566, 940
-572, -7088, 3912, 18
-2542, -6386, 3978, -1234
-4114, -5266, 3582, -2686
-4994, -3780, 2600, -3890
-5134, -2218, 1198, -4584
-4978, -756, -548, -4890
-4574, 580, -2296, -4666
-3950, 1706, -3942, -3920
-3052, 2630, -5220, -2652
-1994, 3192, -5858, -1082
-860, 3526, -5940, 578
328, 3530, -5400, 2106
1380, 3280, -4444, 3216
2214, 2848, -3292, 4022
2848, 2306, -2088, 4496
3292, 1680, -894, 4624
3660, 996, 256, 4490
3952, 226, 1232, 4182
4054, -722, 2042, 3774
3826, -1734, 2782, 3250
3216, -2634, 3344, 2636
2344, -3334, 3854, 1946
1324, -3812, 4334, 1144
254, -4064, 4642, 122
-898, -4074, 4658, -1152
-1990, -3762, 4240, -2534
-2898, -3038, 3216, -3768
-3506, -1996, 1672, -4694
-3650, -744, -170, -5078
-3306, 482, -2052, -4814
-2524, 1530, -3696, -3936
-1436, 2128, -4846, -2658
-348, 2280, -5456, -1176
564, 2038, -5480, 332
1214, 1534, -5034, 1706
1528, 956, -4314, 2944
1588, 498, -3372, 3824
1468, 172, -2200, 4222
1358, -62, -1042, 4336
1358, -262, 56, 4262
1376, -484, 1122, 4044
1344, -794, 2042, 3652
1216, -1110, 2580, 3012
932, -1330, 2876, 2276
560, -1500, 3082, 1614
158, -1566, 3304, 982
-152, -1488, 3400, 310
-442, -1414, 3324, -414
-714, -1288, 3052, -1262
-954, -1042, 2504, -2050
-1148, -692, 1646, -2616
-1074, -202, 642, -2848
-744, 244, -380, -2772
-264, 554, -1318, -2524
312, 612, -2134, -2118
772, 386, -2896, -1524
1048, 8, -3488, -756
1080, -422, -3680, 124
926, -822, -3542, 1102
652, -1164, -3080, 1934
256, -1372, -2412, 2514
-194, -1438, -1710, 2984
-632, -1358, -996, 3266
-1030, -1100, -310, 3404
-1224, -700, 402, 3396
-1160, -216, 1014, 3244
-924, 216, 1638, 3024
-502, 546, 2180, 2682
-50, 696, 2642, 2230
410, 642, 3084, 1732
772, 416, 3462, 1060
936, 36, 3620, 242
878, -308, 3434, -648
710, -552, 2920, -1558
516, -708, 2050, -2326
376, -766, 922, -2728
244, -740, -248, -2814
162, -648, -1388, -2504
226, -636, -2316, -1842
334, -596, -2896, -960
480, -722, -3076, 64
530, -992, -2874, 1006
388, -1286, -2324, 1732
72, -1586, -1700, 2224
-428, -1752, -1094, 2508
-994, -1724, -508, 2636
-1472, -1478, 34, 2578
-1818, -1030, 570, 2468
-1958, -466, 1050, 2336
-1882, 122, 1380, 2086
-1540, 656, 1570, 1792
-1032, 1034, 1690, 1474
-446, 1210, 1812, 1202
140, 1212, 1908, 978
538, 1068, 2030, 752
854, 854, 2126, 380
1030, 562, 2080, -66
1156, 302, 1870, -612
1232, 68, 1362, -1146
1236, -204, 616, -1452
1246, -442, -188, -1470
1232, -686, -964, -1168
1188, -968, -1602, -608
# --- End of Chirp ---

# Chirp Number: 31
# Timestamp: 2024-11-11T08:39:58.447638
3392, 2408, 2604, 2252
3920, 436, 3678, 1704
3572, -1836, 4430, 736
2346, -3880, 4790, -518
334, -5390, 4632, -1766
-2202, -6016, 4022, -2826
-4890, -5576, 3102, -3570
-7208, -4080, 1984, -3976
-8788, -1778, 802, -4060
-9312, 936, -332, -3800
-8818, 3544, -1320, -3294
-7466, 5838, -2120, -2652
-5498, 7516, -2674, -1890
-3106, 8362, -2966, -1052
-560, 8398, -3062, -220
1794, 7592, -2908, 508
3690, 6088, -2620, 1094
4960, 4140, -2252, 1676
5448, 1968, -1806, 2204
5092, -106, -1248, 2664
4054, -1878, -496, 3048
2514, -3028, 378, 3218
832, -3450, 1348, 3118
-768, -3328, 2356, 2748
-2066, -2764, 3298, 2148
-2974, -1958, 4012, 1336
-3322, -1112, 4354, 442
-3380, -456, 4442, -490
-3472, -38, 4460, -1444
-3674, 190, 4218, -2318
-3912, 422, 3706, -3084
-4250, 870, 3070, -3818
-4750, 1670, 2188, -4646
-5082, 2834, 940, -5334
-4900, 4064, -540, -5534
-4126, 5262, -2134, -5176
-2794, 6450, -3846, -4338
-966, 7150, -5248, -2994
1050, 6964, -5978, -1292
3010, 5992, -6004, 566
4540, 4336, -5390, 2346
5184, 2318, -4164, 3698
5000, 258, -2636, 4460
4054, -1582, -982, 4614
2462, -2852, 436, 4206
624, -3314, 1474, 3504
-1226, -3022, 2098, 2766
-2706, -2046, 2432, 2130
-3468, -726, 2620, 1650
-3498, 604, 2816, 1318
-2966, 1650, 3250, 998
-2142, 2082, 3810, 568
-1412, 1942, 4258, -130
-1158, 1430, 4456, -1056
-1428, 878, 4384, -2240
-2250, 662, 3916, -3508
-3328, 1090, 2946, -4692
-4128, 2244, 1548, -5478
-4206, 3732, -54, -5702
-3500, 5292, -1700, -5392
-1954, 6558, -3350, -4614
108, 7048, -4592, -3390
2200, 6672, -5228, -1896
4106, 5532, -5454, -368
5498, 3662, -5190, 1062
5994, 1432, -4540, 2226
5472, -846, -3634, 3128
3992, -2682, -2554, 3694
1880, -3706, -1402, 3902
-454, -3740, -306, 3810
-2464, -2832, 628, 3536
-3716, -1308, 1412, 3126
-4062, 414, 2028, 2688
-3582, 2014, 2572, 2246
-2612, 3074, 3046, 1770
-1486, 3382, 3454, 1252
-560, 3136, 3806, 572
-74, 2578, 4082, -340
-116, 2106, 4218, -1502
-400, 1876, 3990, -2650
-734, 1934, 3304, -3586
-934, 2322, 2272, -4320
-854, 2870, 1106, -4662
-488, 3312, -112, -4598
186, 3628, -1332, -4340
1096, 3702, -2436, -3842
1970, 3342, -3358, -3102
2686, 2616, -4096, -2204
3070, 1720, -4648, -1208
2996, 756, -4878, -96
2476, -84, -4716, 978
1698, -644, -4234, 1998
814, -874, -3568, 2930
-32, -800, -2690, 3642
-716, -416, -1658, 4088
-1188, 194, -578, 4322
-1330, 884, 566, 4284
-1142, 1500, 1772, 4050
-776, 1896, 2984, 3558
-408, 2030, 4064, 2722
-74, 2062, 4934, 1580
100, 1980, 5450, 210
178, 1874, 5444, -1320
210, 1870, 4904, -2818
220, 1880, 3876, -3946
248, 1860, 2532, -4596
302, 1922, 1092, -4840
426, 2078, -320, -4682
708, 2202, -1562, -4204
1120, 2370, -2542, -3548
1604, 2302, -3208, -2742
2148, 1934, -3612, -1916
2498, 1344, -3872, -1120
2518, 648, -3942, -336
2144, -34, -3778, 486
1512, -524, -3516, 1262
790, -672, -3068, 1948
76, -522, -2454, 2642
-492, -138, -1662, 3110
-794, 458, -756, 3310
-822, 1062, 98, 3250
-620, 1592, 926, 2990
-208, 2004, 1634, 2608
332, 2200, 2274, 2168
930, 2204, 2904, 1578
1462, 2002, 3426, 796
1756, 1564, 3658, -58
1770, 1032, 3578, -934
1570, 528, 3218, -1742
1148, 210, 2592, -2424
654, 160, 1818, -2870
298, 432, 1056, -3060
206, 826, 314, -3120
440, 1230, -358, -3044
886, 1450, -1032, -2894
1348, 1288, -1662, -2584
1546, 874, -2184, -2138
1398, 438, -2620, -1588
1000, 122, -2920, -918
580, 78, -3032, -208
222, 244, -2926, 500
4, 580, -2594, 1094
-42, 1014, -2100, 1544
128, 1456, -1538, 1866
544, 1854, -1004, 2004
1158, 2034, -456, 1988
1798, 1930, 22, 1848
2446, 1464, 408, 1714
2890, 666, 736, 1574
2840, -330, 1036, 1460
2264, -1214, 1324, 1326
1264, -1700, 1682, 1144
98, -1660, 2166, 824
-902, -1068, 2598, 304
-1440, -82, 2922, -470
-1352, 998, 2926, -1368
-784, 1866, 2506, -2176
180, 2350, 1762, -2876
1200, 2330, 814, -3312
1906, 1818, -190, -3244
2248, 1146, -1082, -2910
2286, 420, -1728, -2318
1984, -214, -2146, -1670
1430, -632, -2278, -1054
744, -698, -2170, -550
202, -416, -1992, -222
8, 144, -1848, -24
172, 684, -1776, 146
618, 982, -1752, 368
1094, 978, -1746, 602
1458, 726, -1698, 890
1584, 356, -1550, 1238
1464, -56, -1326, 1642
1160, -360, -912, 2020
764, -432, -326, 2318
450, -340, 458, 2436
266, -114, 1352, 2298
204, 142, 2156, 1806
244, 336, 2676, 1042
342, 536, 2930, 144
490, 650, 2856, -838
742, 716, 2456, -1678
1068, 644, 1802, -2236
1318, 430, 1024, -2398
1350, 144, 330, -2220
1266, -156, -162, -1834
1052, -372, -314, -1436
770, -516, -192, -1254
438, -540, 8, -1390
130, -436, 38, -1780
-78, -210, -226, -2204
-164, 56, -802, -2490
-90, 360, -1646, -2530
100, 594, -2604, -2236
312, 672, -3422, -1604
494, 672, -4120, -650
588, 622, -4488, 598
612, 596, -4418, 2030
622, 650, -3690, 3312
670, 766, -2420, 4164
916, 932, -852, 4606
1398, 1002, 816, 4492
1906, 774, 2292, 3854
2282, 276, 3408, 2790
2432, -360, 4026, 1554
2262, -1068, 4230, 422
1782, -1698, 4154, -624
1132, -2078, 3864, -1442
444, -2178, 3480, -2072
-224, -2138, 2990, -2712
-918, -2020, 2422, -3306
-1630, -1718, 1634, -3776
-2290, -1176, 760, -4116
-2866, -274, -210, -4332
-3054, 880, -1280, -4348
-2714, 2074, -2338, -4058
-1924, 3062, -3312, -3546
-798, 3722, -4204, -2812
556, 3926, -4948, -1842
1872, 3646, -5478, -662
2928, 3012, -5638, 738
3684, 2122, -5284, 2168
4128, 1084, -4446, 3532
4172, 50, -3138, 4474
3956, -980, -1590, 4902
3520, -1922, 6, 4882
2834, -2716, 1502, 4456
1982, -3254, 2758, 3692
1032, -3492, 3594, 2682
144, -3482, 4038, 1562
-750, -3364, 4324, 496
-1676, -3152, 4366, -556
-2554, -2650, 4094, -1476
-3376, -1920, 3686, -2312
-4070, -950, 3180, -3094
-4468, 278, 2470, -3756
-4486, 1710, 1676, -4402
-4034, 3200, 704, -4986
-2994, 4468, -558, -5278
-1504, 5250, -1934, -5176
202, 5556, -3346, -4604
2016, 5392, -4546, -3692
3656, 4674, -5396, -2468
5016, 3492, -5886, -1114
5920, 1946, -5998, 264
6200, 220, -5716, 1556
5838, -1538, -5066, 2730
4898, -2944, -4076, 3636
3642, -3876, -2862, 4190
2358, -4376, -1548, 4418
1168, -4530, -312, 4354
110, -4498, 758, 4062
-948, -4406, 1694, 3598
-2122, -4232, 2626, 3084
-3438, -3826, 3514, 2358
-4646, -3022, 4186, 1448
-5738, -1760, 4666, 244
-6384, -48, 4806, -1218
-6326, 1820, 4384, -2522
-5574, 3614, 3502, -3712
-4338, 5208, 2268, -4596
-2734, 6426, 886, -5118
-822, 7116, -512, -5196
1396, 7284, -1918, -4940
3592, 6744, -3160, -4326
5346, 5510, -4018, -3396
6660, 3810, -4544, -2340
7516, 1758, -4850, -1288
7752, -480, -4930, -372
7244, -2638, -4838, 462
6120, -4496, -4614, 1212
4432, -5868, -4218, 1854
2372, -6632, -3720, 2330
160, -6852, -3158, 2856
-2028, -6484, -2550, 3404
-3954, -5516, -1828, 3866
-5248, -4050, -932, 4090
-5878, -2460, 116, 4034
-6208, -890, 1292, 3776
-6346, 676, 2474, 3248
-6204, 2254, 3474, 2372
-5594, 3784, 4138, 1218
-4524, 5134, 4340, -54
-3014, 6200, 4138, -1386
-1154, 6926, 3544, -2616
844, 7106, 2560, -3552
2846, 6702, 1348, -4126
4746, 5836, 74, -4338
6386, 4472, -1078, -4194
7426, 2610, -2020, -3728
7918, 408, -2756, -3194
7512, -1864, -3226, -2666
6308, -3888, -3626, -2156
4582, -5508, -4106, -1698
2432, -6464, -4544, -1114
84, -6672, -5052, -298
-2218, -6114, -5384, 750
-3928, -4796, -5216, 1798
-4798, -3146, -4598, 2766
-5030, -1538, -3734, 3544
-4834, -140, -2752, 4108
-4546, 984, -1716, 4370
-4134, 1884, -664, 4360
-3656, 2648, 344, 4136
-3068, 3362, 1308, 3718
-2238, 3934, 2086, 3070
-1314, 4256, 2572, 2322
-432, 4404, 2738, 1600
500, 4452, 2814, 1090
1468, 4376, 2936, 720
2522, 4068, 3238, 264
3690, 3466, 3836, -582
4658, 2418, 4270, -1906
5132, 1074, 4126, -3628
5026, -328, 3160, -5238
4440, -1550, 1444, -6462
3656, -2632, -1000, -7298
2634, -3418, -3672, -7280
1474, -3720, -5980, -6248
356, -3722, -7934, -4450
-774, -3526, -9368, -2188
-1810, -3044, -10100, 404
-2558, -2332, -9916, 2900
-2978, -1492, -8876, 5106
-3162, -712, -7222, 7012
-3188, -14, -5026, 8396
-3048, 594, -2464, 9050
-2890, 1158, 202, 8854
-2768, 1658, 2670, 7958
-2578, 2188, 4722, 6510
-2294, 2784, 6116, 4740
-1824, 3418, 6818, 2834
-1150, 4076, 7054, 976
-120, 4570, 6784, -778
1156, 4836, 6198, -2354
2544, 4560, 5278, -3696
3784, 3812, 4074, -4822
4668, 2678, 2608, -5762
5172, 1256, 898, -6408
5240, -232, -1054, -6640
4928, -1716, -3206, -6456
4188, -2982, -5212, -5746
3022, -3860, -6692, -4486
1606, -4220, -7642, -2926
284, -4158, -8222, -1224
-922, -3890, -8568, 590
-1936, -3514, -8600, 2538
-2790, -3002, -8046, 4472
-3688, -2380, -6876, 6326
-4600, -1458, -5066, 7892
-5192, -216, -2778, 8714
-5316, 1306, -354, 8750
-4910, 2858, 1974, 8174
-4030, 4150, 4012, 6990
-2868, 4964, 5476, 5362
-1534, 5486, 6456, 3500
-28, 5956, 7060, 1568
1676, 6128, 7034, -410
3434, 5682, 6308, -2212
5078, 4626, 5122, -3776
6322, 3000, 3582, -4926
6754, 1006, 1828, -5468
6360, -972, 96, -5462
5390, -2726, -1476, -5114
3992, -3874, -2720, -4432
2416, -4454, -3656, -3652
894, -4676, -4470, -2974
-600, -4524, -5270, -2280
-1834, -3974, -5916, -1464
-2832, -3130, -6486, -410
-3528, -2082, -6914, 998
-3878, -1002, -6794, 2610
-3956, 2, -6122, 4156
-3812, 1038, -4966, 5406
-3484, 1926, -3496, 6278
-2914, 2678, -1882, 6622
-2230, 3276, -364, 6596
-1426, 3658, 1120, 6358
-596, 3900, 2612, 5930
234, 3970, 4002, 5124
1018, 3818, 5112, 3882
1684, 3526, 5862, 2352
2420, 3200, 6198, 578
3318, 2798, 6122, -1420
4154, 2154, 5360, -3276
4630, 1226, 3892, -4630
4806, 62, 2016, -5384
4556, -1312, 30, -5572
3864, -2586, -1868, -5206
2680, -3508, -3342, -4300
1264, -4040, -4384, -3148
-292, -4120, -5126, -1962
-1708, -3680, -5482, -832
-2754, -2778, -5660, 204
-3462, -1700, -5712, 1268
-3760, -538, -5558, 2420
-3694, 578, -5092, 3536
-3284, 1564, -4162, 4640
-2652, 2384, -2800, 5462
-1896, 2922, -1150, 5810
-1072, 3324, 592, 5596
-190, 3582, 2104, 4766
744, 3514, 2952, 3464
1620, 3172, 3182, 2160
2352, 2614, 2966, 1110
2774, 1820, 2544, 374
2888, 1036, 2058, -140
2844, 364, 1598, -436
