# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: 
# Radar Angle: 
# Measurement ID: 1
# Polarization: 
# Timestamp: 2024-11-11T08:39:44.003820
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2024-11-11T08:39:44.003853
-2798, 4174, -6008, 352
-1534, 4696, -6366, 2188
-28, 4746, -5894, 4284
1462, 4284, -4442, 6298
2480, 3462, -2054, 7302
3038, 2586, 702, 7130
3438, 1790, 3414, 5930
3796, 1082, 5534, 3848
4128, 278, 6518, 1394
4306, -788, 6266, -800
4020, -1936, 5090, -2358
3234, -2840, 3608, -3108
2042, -3318, 2126, -3132
756, -3338, 1048, -2698
-350, -3036, 502, -2084
-1306, -2510, 510, -1706
-1972, -1878, 722, -1774
-2332, -1240, 734, -2108
-2594, -598, 182, -2604
-2862, 60, -966, -2832
-2952, 856, -2238, -2498
-2844, 1612, -3220, -1588
-2468, 2192, -3590, -524
-1906, 2646, -3478, 434
-1310, 2756, -3074, 1082
-726, 2722, -2658, 1586
-210, 2798, -2332, 2182
272, 2918, -1804, 2798
878, 2960, -1022, 3134
1642, 2870, -100, 3148
2554, 2546, 930, 2856
3556, 1806, 1860, 2286
4274, 748, 2538, 1476
4434, -422, 2774, 534
4110, -1624, 2564, -272
3394, -2572, 1950, -758
2412, -3288, 1314, -822
1180, -3682, 916, -638
-236, -3602, 980, -406
-1436, -2944, 1288, -420
-2156, -1984, 1532, -706
-2420, -1126, 1530, -1158
-2458, -472, 1280, -1582
-2526, 10, 796, -1826
-2552, 512, 356, -1878
-2648, 1114, -34, -1910
-2564, 1868, -436, -1972
-2190, 2578, -1046, -2042
-1496, 2960, -1666, -1928
-678, 3010, -2352, -1512
40, 2886, -3156, -800
700, 2694, -3798, 252
1278, 2574, -3966, 1600
1986, 2428, -3416, 3030
2710, 1986, -2184, 3932
3380, 1208, -548, 4102
3906, 100, 1160, 3734
3984, -1276, 2526, 2786
3402, -2464, 3324, 1444
2252, -3172, 3402, 152
932, -3244, 2866, -850
-278, -2778, 2080, -1304
-1166, -2050, 1360, -1274
-1586, -1304, 948, -986
-1700, -708, 836, -692
-1714, -288, 960, -598
-1758, -4, 1192, -726
-1772, 384, 1340, -1096
-1632, 806, 1258, -1566
-1302, 1126, 936, -2076
-904, 1206, 442, -2448
-652, 1124, -230, -2678
-554, 1012, -1148, -2656
-668, 1030, -2140, -2262
-816, 1164, -2822, -1558
-832, 1504, -3254, -758
-620, 1980, -3506, 96
-110, 2318, -3506, 992
620, 2336, -3196, 1830
1326, 2058, -2598, 2628
1900, 1640, -1678, 3084
2268, 1170, -738, 3044
2504, 656, 22, 2736
2700, 154, 538, 2428
2898, -422, 952, 2238
2928, -1122, 1372, 2170
2748, -1954, 2008, 2074
2238, -2758, 2934, 1708
1376, -3316, 3912, 946
198, -3492, 4606, -244
-1224, -3228, 4768, -1630
-2502, -2542, 4358, -3076
-3526, -1522, 3466, -4404
-4120, -290, 2050, -5394
-4162, 936, 206, -5836
-3884, 1906, -1874, -5592
-3274, 2654, -3794, -4644
-2534, 3186, -5276, -3120
-1746, 3554, -6312, -1300
-944, 3922, -6730, 684
-78, 4190, -6380, 2558
918, 4150, -5304, 3852
1958, 3836, -3802, 4532
3132, 3288, -2280, 4742
4306, 2362, -888, 4582
5220, 1184, 288, 4142
5838, -288, 1170, 3600
5910, -1900, 1772, 3084
5274, -3296, 2160, 2572
4138, -4502, 2602, 2090
2612, -5516, 3310, 1684
624, -5986, 4154, 1072
-1472, -5704, 4894, 42
-3396, -4760, 5236, -1304
-4998, -3316, 5056, -2814
-6248, -1418, 4308, -4424
-6942, 642, 2774, -5782
-6854, 2756, 526, -6516
-6006, 4530, -2012, -6212
-4472, 5902, -4388, -5020
-2434, 6802, -6354, -3200
-206, 6880, -7422, -966
2004, 6238, -7618, 1462
3926, 5064, -6858, 3610
5332, 3434, -5228, 5102
6124, 1666, -3156, 5724
6242, -18, -1142, 5434
5756, -1396, 332, 4530
5006, -2430, 1038, 3534
4296, -3280, 1242, 2970
3402, -3918, 1360, 2716
2276, -4220, 1590, 2520
1072, -4326, 2130, 2316
-288, -4254, 2908, 1916
-1666, -3836, 3578, 1310
-2916, -3074, 3992, 522
-3834, -2014, 4238, -372
-4488, -730, 4454, -1452
-4712, 596, 4296, -2720
-4442, 1694, 3524, -3832
-3930, 2674, 2210, -4712
-3252, 3666, 414, -5222
-2184, 4412, -1658, -5018
-782, 4856, -3798, -4096
866, 4916, -5700, -2442
2472, 4384, -6776, -394
3800, 3294, -6882, 1734
4710, 1836, -6184, 3562
5004, 386, -4894, 4884
4714, -796, -3348, 5602
4140, -1544, -1722, 5800
3648, -2014, -164, 5770
3250, -2384, 1236, 5340
2820, -2888, 2472, 4540
2202, -3554, 3604, 3700
1178, -4204, 4610, 2654
-314, -4476, 5362, 1476
-1932, -4064, 5612, 184
-3308, -3072, 5462, -1084
-4202, -1668, 4904, -2212
-4478, -198, 3976, -3100
-4336, 1172, 2826, -3760
-3858, 2290, 1440, -4106
-3088, 3058, -2, -4042
-2142, 3680, -1462, -3618
-1026, 4062, -2854, -2722
252, 4078, -3892, -1498
1634, 3730, -4540, 34
2838, 2974, -4524, 1588
3674, 1922, -3894, 2790
4098, 726, -2822, 3570
4076, -446, -1642, 3860
3762, -1520, -582, 3910
3132, -2274, 380, 3736
2314, -2564, 1104, 3286
1506, -2620, 1766, 2796
866, -2556, 2362, 2388
390, -2410, 2688, 1990
24, -2276, 2838, 1638
-362, -2200, 3098, 1290
-886, -2158, 3546, 818
-1552, -1984, 3986, 70
-2324, -1680, 4202, -920
-3052, -1106, 3950, -1942
-3608, -284, 3148, -2688
-3898, 754, 2004, -3028
-3804, 1904, 810, -2942
# --- End of Chirp ---

# Chirp Number: 41
# Timestamp: 2024-11-11T08:39:44.725385
2698, 1710, -2750, -5392
2858, 746, -4932, -3378
2664, 54, -6056, -988
2290, -386, -6202, 1244
2122, -722, -5856, 3214
2130, -1148, -5078, 5042
2144, -1828, -3842, 6586
1724, -2654, -2020, 7338
784, -3252, 158, 7154
-576, -3222, 2156, 5988
-1956, -2480, 3604, 4092
-3044, -1236, 4340, 2024
-3448, 174, 4266, 220
-3338, 1498, 3672, -1178
-2826, 2506, 2792, -2016
-2060, 3240, 1844, -2300
-1208, 3824, 1198, -2252
-290, 4104, 766, -2158
760, 4150, 362, -2272
1780, 3934, -288, -2464
2726, 3472, -1196, -2340
3762, 2778, -2310, -1764
4866, 1792, -3280, -730
5666, 352, -3804, 518
5936, -1478, -3928, 1802
5478, -3348, -3648, 2966
4210, -4894, -3048, 3904
2236, -5612, -2208, 4506
36, -5496, -1268, 4856
-1970, -4478, -266, 4808
-3292, -2884, 736, 4386
-3826, -1152, 1580, 3790
-3734, 292, 2244, 3022
-3270, 1312, 2726, 2204
-2656, 1946, 2982, 1352
-2076, 2260, 2962, 562
-1692, 2552, 2810, -66
-1386, 3082, 2672, -632
-912, 3608, 2438, -1118
-202, 3958, 2058, -1440
834, 4162, 1632, -1716
2014, 4052, 1180, -1962
3312, 3620, 540, -2124
4466, 2812, -204, -2082
5420, 1580, -998, -1778
6178, -100, -1792, -1284
6284, -2062, -2486, -606
5568, -3882, -3032, 236
4068, -5114, -3368, 1286
2174, -5624, -3452, 2566
250, -5410, -3140, 3834
-1362, -4548, -2350, 4690
-2530, -3380, -1332, 5170
-3242, -2054, -302, 5290
-3676, -770, 810, 5200
-3776, 464, 1946, 4856
-3454, 1586, 3014, 4192
-2914, 2548, 4178, 3232
-2222, 3244, 5156, 1898
-1388, 3736, 5870, 156
-480, 4056, 5952, -1750
474, 4118, 5124, -3294
1392, 3882, 3760, -4136
2308, 3510, 2264, -4278
3254, 3028, 1010, -4040
4140, 2338, 86, -3654
4830, 1438, -784, -3274
5404, 354, -1670, -2770
5786, -1032, -2690, -1970
5728, -2518, -3482, -870
5116, -3940, -3912, 402
3902, -5072, -4014, 1578
2246, -5700, -3874, 2636
368, -5732, -3626, 3784
-1550, -5108, -3072, 4976
-3190, -3836, -1980, 6074
-4236, -2100, -370, 6614
-4538, -380, 1526, 6404
-4224, 1120, 3336, 5432
-3472, 2160, 4618, 3860
-2692, 2854, 5466, 2060
-1974, 3490, 5810, 240
-1192, 4038, 5470, -1200
-216, 4334, 4752, -2026
948, 4256, 3906, -2416
2156, 3766, 3236, -2634
3328, 3024, 2864, -2964
4128, 2162, 2478, -3414
4584, 1328, 1830, -3956
4954, 572, 866, -4298
5096, -246, -268, -4130
5236, -1296, -1490, -3664
5424, -2670, -2810, -2808
5118, -4274, -3926, -1560
4024, -5558, -4584, -234
2288, -6226, -4796, 1178
170, -6210, -4714, 2518
-1942, -5430, -4386, 3814
-3858, -4050, -3706, 5246
-5374, -2110, -2546, 6792
-5852, -8, -874, 7520
-5312, 1878, 1072, 7232
-4184, 3382, 3134, 6268
-2696, 4284, 4886, 4754
-1070, 4702, 6278, 2922
492, 4674, 7180, 876
1870, 4192, 7406, -1160
2944, 3442, 6952, -2988
3722, 2416, 5844, -4308
4028, 1354, 4398, -4996
4050, 478, 2950, -5020
3976, -162, 1808, -4820
3830, -566, 936, -4508
3764, -1094, 202, -4368
3772, -1790, -856, -4354
3720, -2502, -2256, -4018
3452, -3248, -3556, -3132
2910, -3858, -4372, -1808
2060, -4346, -4624, -432
868, -4796, -4676, 866
-838, -4872, -4756, 2066
-2636, -4180, -4754, 3176
-4038, -2714, -4572, 4350
-4816, -758, -4048, 5868
-4602, 1224, -2914, 7194
-3586, 2602, -1120, 7920
-2152, 3254, 1262, 7994
-822, 3290, 3986, 7220
144, 2954, 6398, 5550
698, 2676, 8280, 3238
1118, 2556, 9510, 586
1548, 2538, 9738, -2116
2162, 2434, 9084, -4612
2990, 2198, 7720, -6788
3992, 1726, 5688, -8460
4758, 974, 3206, -8970
5302, -28, 770, -8416
5782, -1434, -1426, -7330
5874, -3216, -3276, -5932
5282, -5032, -4618, -4312
3836, -6336, -5402, -2718
1848, -6926, -5696, -1338
-410, -6774, -5882, -126
-2726, -5900, -6214, 1172
-4488, -4262, -6254, 2612
-5572, -2236, -5896, 4148
-5950, -78, -5038, 5848
-5498, 1824, -3708, 7054
-4404, 3158, -2108, 7576
-3012, 3964, -470, 7774
-1626, 4250, 1282, 7684
-380, 4204, 3240, 7286
860, 4102, 5702, 6386
1978, 3872, 8154, 4642
3066, 3406, 10048, 2000
4264, 2680, 11202, -1346
5418, 1620, 11012, -4714
6230, 208, 9500, -7372
6588, -1540, 7156, -9090
6456, -3456, 4438, -9962
5658, -5356, 1676, -10128
4128, -6924, -870, -9680
1946, -7704, -3234, -8536
-662, -7632, -5354, -6986
-3196, -6522, -7028, -4916
-5148, -4630, -8038, -2678
-6430, -2272, -8676, -474
-6834, 268, -8944, 1754
-6184, 2576, -8748, 3852
-4610, 4268, -8046, 5940
-2490, 5010, -6684, 7784
-348, 4804, -4608, 8944
1444, 3930, -2168, 9460
2624, 2766, 340, 9342
3282, 1590, 2734, 8730
3554, 554, 4964, 7698
3598, -404, 7314, 6292
3398, -1264, 9604, 4190
3002, -1994, 11532, 1284
2344, -2400, 12212, -1922
1542, -2462, 11514, -4802
866, -2324, 10138, -7586
348, -1984, 8126, -10116
154, -1620, 5374, -11832
328, -1408, 2140, -12352
616, -1676, -1350, -11856
618, -2340, -4608, -10354
60, -2996, -7142, -8028
-1108, -3198, -9066, -5378
-2592, -2690, -10570, -2544
-3986, -1448, -11486, 438
-4622, 470, -11506, 3596
-4122, 2430, -10462, 6364
-2648, 3658, -8408, 8306
-692, 4046, -5868, 9466
1290, 3622, -3228, 9878
2888, 2494, -670, 9648
3786, 1068, 1530, 8838
4060, -484, 3564, 7844
3830, -1980, 5730, 6860
3056, -3156, 7826, 5430
1894, -3892, 9428, 3328
392, -4092, 10568, 804
-1260, -3640, 10872, -1926
-2636, -2484, 10516, -4514
-3336, -888, 9658, -6898
-3108, 590, 8232, -9014
-2250, 1534, 6232, -10832
-1150, 1872, 3566, -12114
-150, 1746, 140, -12700
588, 1392, -3696, -12062
1128, 876, -7238, -9994
1450, 206, -10384, -6914
1478, -472, -12578, -3120
1172, -924, -12922, 564
714, -1064, -11994, 3720
314, -956, -10608, 6260
134, -674, -9018, 8166
316, -424, -7350, 9668
700, -472, -5436, 11044
1112, -914, -2966, 12012
1192, -1646, 132, 12424
810, -2336, 3546, 11720
-24, -2676, 7012, 9882
-1180, -2544, 10514, 7044
-2306, -1930, 13308, 3210
-3118, -966, 14990, -1400
-3528, 122, 14938, -6110
-3516, 1182, 12806, -9700
-3126, 2226, 9296, -11984
-2414, 3262, 5166, -12778
-1200, 4116, 1136, -12312
628, 4482, -2316, -10936
2718, 4010, -4866, -8978
4696, 2618, -6794, -6948
5878, 532, -8056, -4882
5980, -1660, -8804, -2904
5220, -3700, -9506, -976
3776, -5066, -9926, 968
1998, -5628, -10146, 3040
124, -5590, -10002, 5468
-1434, -4952, -8934, 7714
-2652, -4068, -6980, 9606
-3668, -3158, -4240, 11104
-4602, -2030, -854, 11836
-5278, -616, 2980, 11372
-5406, 986, 6688, 9478
-4810, 2532, 9510, 6414
-3708, 3742, 11222, 2740
-2246, 4484, 11794, -1102
-700, 4538, 10856, -4460
612, 4064, 8660, -6574
1648, 3440, 5932, -7572
2512, 2876, 3248, -7584
3414, 2368, 1208, -6942
4512, 1620, -28, -6076
5454, 362, -730, -5328
5880, -1338, -1184, -4754
5584, -3204, -1616, -4474
4564, -4948, -2260, -4520
2808, -6198, -3494, -4592
622, -6630, -5222, -4220
-1542, -6118, -7008, -3072
-3368, -4930, -8642, -1156
-4654, -3394, -9880, 1612
-5386, -1802, -10106, 4980
-5522, -314, -8696, 8022
-5202, 1072, -5864, 10050
-4748, 2392, -1998, 10990
-3910, 3570, 2130, 10230
-2730, 4340, 5248, 8054
-1370, 4566, 6896, 5292
82, 4412, 7312, 2726
1514, 3926, 7048, 748
2682, 3114, 6424, -580
3478, 2114, 5800, -1414
4106, 1092, 5558, -2096
4618, 44, 5498, -2792
4764, -1046, 5286, -3528
4576, -2264, 4926, -4400
4046, -3710, 4416, -5728
2852, -4952, 3520, -7094
1082, -5436, 1888, -8138
-778, -5084, -478, -8640
-2320, -4142, -3362, -8278
-3284, -2920, -6322, -6978
-3702, -1648, -8790, -4674
-3710, -522, -10404, -1648
-3334, 362, -10944, 1700
-2854, 908, -10434, 4986
-2508, 1104, -8826, 7808
-2406, 1300, -6212, 9624
-2462, 1736, -3210, 10256
-2288, 2316, -354, 9616
-1726, 2940, 2048, 8318
-770, 3482, 3742, 6820
532, 3650, 4992, 5366
2094, 3370, 6130, 4050
3552, 2566, 7064, 2768
4634, 1164, 7872, 1430
5120, -626, 8692, -70
4760, -2344, 9236, -1886
3730, -3668, 9528, -4090
2198, -4370, 9252, -6626
588, -4486, 8046, -9718
-880, -4094, 5416, -12426
-1962, -3266, 1488, -13722
-2718, -2258, -3428, -13354
-3072, -1194, -8342, -11134
-3032, -172, -12156, -7258
-2662, 724, -14616, -2294
-1908, 1268, -15400, 3220
-1056, 1314, -13908, 7972
-522, 908, -10632, 11272
-506, 450, -6350, 12850
-830, 326, -1960, 12678
-1142, 650, 1956, 11148
-1162, 1208, 5212, 8802
-718, 1760, 7464, 6022
-20, 1998, 8516, 3170
760, 1912, 8712, 690
1466, 1618, 8104, -1234
2056, 1162, 7056, -2422
2542, 528, 6198, -3234
2846, -302, 5536, -3982
2898, -1310, 4908, -4870
2494, -2122, 3954, -5662
1732, -2634, 2548, -6354
786, -2924, 770, -6916
-216, -2894, -1228, -6942
-1106, -2596, -3396, -6366
-1816, -2028, -5472, -5138
-2350, -1328, -7074, -3282
-2612, -466, -8150, -920
-2558, 422, -8476, 1778
-2188, 1202, -7786, 4402
-1464, 1708, -6020, 6448
-574, 1840, -3360, 7682
306, 1568, -366, 7794
958, 964, 2356, 6704
1148, 240, 4368, 4826
882, -288, 5610, 2628
330, -398, 6146, 342
-166, -88, 5794, -1850
-228, 358, 4488, -3478
144, 694, 2582, -4164
688, 702, 648, -3890
1220, 382, -914, -2864
1562, -222, -1736, -1520
1586, -800, -1808, -294
1334, -1284, -1264, 552
802, -1624, -498, 862
172, -1714, 330, 768
-450, -1388, 1018, 250
-834, -774, 1276, -566
-792, -190, 1048, -1328
-426, 138, 418, -1762
122, 120, -514, -1854
482, -264, -1506, -1408
560, -758, -2172, -522
274, -1144, -2280, 614
-280, -1284, -1668, 1736
-874, -1110, -400, 2254
-1304, -638, 1152, 1792
-1454, -20, 2234, 586
-1290, 560, 2404, -896
-834, 1000, 1668, -2070
-270, 1194, 422, -2562
342, 1030, -940, -2410
818, 638, -2052, -1738
1050, 156, -2852, -892
1012, -276, -3328, 194
784, -588, -3452, 1488
494, -654, -3080, 2836
184, -492, -2056, 3986
70, -258, -522, 4562
108, -48, 1388, 4412
280, 160, 3062, 3508
654, 262, 4312, 2054
1180, 164, 5008, 282
1810, -272, 5022, -1434
2266, -1104, 4398, -2800
2210, -2296, 3376, -3752
1438, -3320, 2108, -4214
108, -3686, 872, -4122
-1386, -3302, -182, -3656
-2544, -2314, -966, -3122
-3094, -1112, -1526, -2598
-3022, 26, -1950, -2102
-2516, 806, -2240, -1684
-1896, 1208, -2552, -1326
-1328, 1304, -2946, -1002
-906, 1320, -3400, -578
-708, 1342, -3858, -26
-482, 1454, -4190, 702
-132, 1700, -4512, 1792
476, 1876, -4534, 3244
1408, 1758, -3896, 4826
2216, 1276, -2462, 5990
2772, 544, -482, 6350
3032, -378, 1720, 6098
3048, -1170, 3698, 5292
2892, -1832, 5264, 4062
2630, -2586, 6534, 2562
2118, -3300, 7500, 924
1268, -3886, 8238, -1026
172, -4282, 8572, -3510
-1062, -4198, 7908, -6014
-2220, -3714, 6048, -8076
-3326, -2976, 3154, -9458
-4262, -1878, -266, -9500
-4810, -582, -3378, -8272
-4838, 902, -5406, -6328
-4264, 2182, -6412, -4406
-3296, 3086, -7072, -2882
-2188, 3680, -8022, -1554
-1032, 3872, -8866, 8
182, 3802, -9414, 2140
1538, 3560, -9546, 5036
2864, 2998, -8404, 8056
4004, 1970, -5768, 10118
4858, 524, -2252, 10902
5142, -1224, 1410, 10302
4664, -2994, 4664, 8724
3378, -4328, 7162, 6628
1536, -4776, 8602, 4318
-226, -4302, 9228, 2182
-1392, -3326, 9654, 184
-1748, -2362, 10210, -1922
-1622, -1794, 10516, -4388
-1408, -1690, 10102, -7250
-1434, -1878, 8442, -10296
-1752, -1988, 5346, -12350
-2164, -1828, 1362, -12740
-2722, -1410, -2792, -11758
-3384, -702, -6654, -9848
-3886, 308, -9948, -7196
-4036, 1488, -12270, -3926
-3662, 2604, -13360, -304
-2842, 3556, -13132, 3290
-1680, 4234, -11626, 6348
-240, 4458, -9182, 8428
1548, 4176, -6344, 9730
3408, 3228, -3406, 10542
4782, 1720, -500, 10570
5384, -110, 2374, 9868
5180, -1884, 5010, 8580
4300, -3246, 7148, 6750
3022, -4132, 8834, 4658
1596, -4476, 10004, 2522
260, -4180, 10490, 322
-816, -3568, 11010, -2398
-1390, -2942, 11002, -5538
-1582, -2462, 9598, -8402
-1644, -2330, 6972, -10726
-2066, -2444, 3384, -12132
-2844, -2374, -658, -12120
-3758, -1832, -4466, -10724
-4532, -820, -7460, -8388
-4858, 444, -9346, -5590
-4670, 1676, -10204, -2740
-4064, 2846, -10558, -96
-3132, 3882, -10600, 2592
-1804, 4688, -10104, 5324
-148, 5030, -8542, 7770
1732, 4700, -5948, 9374
3516, 3708, -2750, 9806
4788, 2142, 270, 8998
5410, 254, 2738, 7576
5306, -1650, 4536, 6038
4526, -3174, 5800, 4494
3254, -4084, 6620, 2928
1752, -4398, 7144, 1228
254, -4238, 7338, -606
-940, -3648, 6860, -2334
-1602, -2894, 5932, -3686
-1830, -2220, 4838, -4616
-1664, -1854, 3738, -4996
-1364, -1788, 2856, -5010
-1362, -2118, 2130, -5248
-2160, -2602, 1234, -5986
-3582, -2562, -172, -6624
-5074, -1530, -2168, -6718
-5996, 364, -4430, -6036
-5794, 2492, -6372, -4562
-4540, 4310, -7936, -2522
-2536, 5310, -8862, -242
-420, 5276, -8936, 2006
1456, 4540, -8478, 4218
2764, 3382, -7380, 6252
3550, 2126, -5546, 7994
3924, 966, -3150, 9012
4008, -76, -490, 9244
3878, -1056, 2478, 8794
3580, -1916, 5300, 7500
3178, -2606, 7598, 5410
2576, -3262, 9206, 2782
1850, -3774, 9782, -70
946, -4100, 9394, -3004
-86, -4350, 7996, -5548
-1226, -4442, 5700, -7206
-2420, -4190, 3126, -7660
-3556, -3544, 878, -7056
-4608, -2520, -666, -6092
-5384, -1128, -1690, -5248
-5592, 514, -2518, -4702
-5168, 2110, -3578, -4402
-4114, 3236, -5026, -3898
-2700, 3568, -6494, -2838
-1456, 3456, -7858, -1152
-566, 3130, -8600, 1100
140, 2768, -8506, 3570
834, 2434, -7580, 6074
1468, 2064, -5746, 8164
1954, 1598, -3188, 9248
2268, 1076, -408, 9400
2562, 480, 2618, 8960
2794, -250, 5944, 7832
2784, -1008, 8812, 5590
2548, -1742, 10888, 2266
2056, -2378, 11652, -1790
1414, -2738, 10518, -5630
816, -2830, 7720, -8296
366, -2746, 4030, -9306
96, -2758, 302, -8840
-232, -2990, -2800, -7256
-870, -3328, -4868, -5052
-1724, -3478, -5758, -2730
-2794, -3368, -5640, -792
-4050, -2890, -4954, 456
-5260, -1904, -4106, 1132
-6114, -524, -3450, 1356
-6432, 1168, -3260, 1474
-6054, 2848, -3476, 1746
-5074, 4338, -3782, 2566
-3700, 5436, -3858, 3904
-2060, 5960, -3148, 5378
-270, 6068, -1540, 6556
1630, 5796, 726, 7048
3538, 4982, 3400, 6674
5256, 3648, 5974, 5392
6556, 1916, 8152, 3250
7384, -276, 9732, 346
7378, -2468, 10156, -2828
6454, -4334, 9164, -5740
5008, -5908, 7092, -8226
3146, -7142, 3988, -10148
1110, -7774, 164, -10774
-1060, -7724, -3780, -9780
-3354, -7222, -7394, -7516
-5546, -6182, -9980, -4276
-7384, -4536, -11220, -520
-8690, -2492, -10942, 3112
-9348, -240, -9368, 6150
-9364, 1974, -6916, 8206
-8736, 4072, -4088, 9082
-7604, 6102, -1282, 9326
-5858, 7686, 1332, 8900
-3600, 8518, 3656, 7912
-1060, 8880, 6012, 6538
1894, 8814, 8370, 4640
4802, 7928, 10036, 2224
7228, 6036, 10632, -468
9354, 3364, 10632, -3498
10838, -46, 9938, -6612
10876, -3616, 8064, -9150
9314, -6700, 5178, -10840
6574, -8970, 1664, -11600
3130, -10178, -2398, -11308
-302, -9970, -6054, -9662
-3264, -8722, -8782, -7008
-5814, -6952, -10874, -3792
-7908, -4816, -12128, -376
-9308, -2376, -12402, 3098
-9726, 192, -11670, 6282
-8930, 2468, -9834, 8868
-7332, 4162, -7198, 10998
-5394, 5032, -3752, 12328
-3708, 5258, 308, 12694
-2526, 5230, 4450, 11852
-1658, 5260, 8168, 9854
-734, 5414, 11188, 7010
418, 5370, 12918, 3554
1936, 5008, 13696, -98
3588, 4104, 13762, -3894
4978, 2694, 12876, -7576
5820, 1004, 10868, -10850
5874, -676, 7768, -13122
5280, -1982, 3890, -14136
4532, -2996, -370, -14050
3752, -3812, -4544, -12810
2814, -4564, -8144, -10512
1622, -5354, -11266, -7532
-50, -5796, -13470, -4092
-1946, -5624, -14584, -410
-3744, -4826, -14694, 3280
-5206, -3522, -14094, 6986
-6024, -1994, -12376, 10106
-6170, -518, -9470, 12294
-6092, 788, -5892, 14254
-5898, 2042, -1488, 15758
-5470, 3120, 3394, 15702
-4748, 3984, 8048, 13924
-3784, 4826, 12496, 10904
-2444, 5526, 16360, 6548
-834, 5644, 16382, 1386
676, 5186, 16382, -3890
1920, 4450, 16382, -8984
2914, 3644, 14732, -13314
3688, 2780, 10384, -16366
4294, 1836, 5168, -16384
4710, 868, -356, -16384
5060, -220, -5746, -15826
5286, -1476, -10428, -12940
5230, -2846, -13836, -9096
4808, -4428, -16102, -4796
3800, -6042, -16384, -384
2040, -7278, -16384, 3844
-358, -7792, -15322, 7424
-3118, -7380, -12866, 10286
-5980, -6114, -10036, 12798
-8416, -4004, -6768, 14870
-9764, -1338, -2942, 15950
-10094, 1402, 1530, 15982
-9390, 3838, 6104, 14576
-7950, 5888, 10406, 11912
-6084, 7698, 14378, 8278
-3562, 9006, 16382, 3836
-664, 9138, 16382, -794
2248, 8262, 16382, -5528
4782, 6612, 16382, -10224
6574, 4394, 13650, -14300
7410, 2038, 9006, -16384
7470, -246, 3506, -16384
7072, -2350, -2460, -16384
6100, -4058, -7800, -15088
4490, -5200, -11724, -11508
2548, -5764, -14340, -7322
592, -5742, -15810, -2968
-1080, -5188, -16156, 1248
-2242, -4316, -15038, 4906
-3066, -3492, -13234, 7996
-3642, -2766, -10818, 10338
-4276, -2200, -8050, 12100
-5074, -1578, -5120, 13466
-5836, -682, -1920, 13936
-6320, 586, 1578, 13620
-6364, 2188, 5374, 12568
-5808, 3720, 9084, 10606
-4678, 5030, 12612, 7690
-3158, 5824, 15358, 3848
-1456, 5942, 16382, -522
66, 5590, 16374, -5034
1386, 5082, 14530, -9054
2630, 4496, 11454, -12130
3820, 3642, 7576, -13898
4926, 2392, 3406, -14424
5814, 748, -762, -14094
6056, -1180, -4794, -13060
5524, -2996, -8412, -11194
4368, -4290, -11252, -8426
2794, -4868, -12950, -5018
1196, -5034, -13910, -1258
-336, -4968, -14354, 2776
-1686, -4650, -13606, 6432
-2970, -4264, -11788, 9700
-4288, -3688, -8992, 12278
-5740, -2796, -5268, 13838
-7074, -1354, -1104, 14118
-7806, 614, 3052, 13034
-7646, 2714, 6668, 10958
-6654, 4482, 9414, 8152
-5072, 5608, 11346, 4930
-3330, 6176, 12390, 1668
-1720, 6226, 12304, -1356
-246, 6068, 11470, -4072
1280, 5804, 10212, -6438
2868, 5396, 8560, -8548
4506, 4624, 6322, -10194
6146, 3290, 3550, -11118
7476, 1308, 470, -11198
8070, -1270, -2648, -10360
7498, -3890, -5306, -8756
5842, -6118, -7468, -6646
3278, -7492, -8954, -4184
262, -7710, -9744, -1724
-2806, -6852, -10182, 758
-5280, -5120, -10198, 3360
-6906, -3054, -9626, 6198
-7606, -1080, -8178, 8634
-7436, 532, -5690, 9838
-7088, 2028, -2670, 10298
-6632, 3702, 680, 10258
-5554, 5032, 3608, 9174
-3902, 5838, 5918, 7376
-1940, 6256, 8062, 5246
20, 6012, 9628, 2724
1726, 5118, 10206, -18
2936, 3978, 10064, -2938
3640, 2856, 8978, -5540
3954, 1788, 7012, -7336
4092, 872, 4650, -8138
4108, 48, 2234, -8152
4138, -1004, 12, -7766
3968, -2332, -2096, -7088
3138, -3528, -3834, -5894
1690, -4342, -5140, -4398
-198, -4542, -6262, -2694
-2128, -4018, -6830, -878
-3580, -2946, -6744, 842
-4536, -1518, -6262, 2358
-4992, -14, -5472, 3578
-4868, 1530, -4532, 4576
-4154, 2818, -3320, 5434
-2930, 3552, -1808, 5998
-1492, 3688, 54, 6262
-204, 3146, 2162, 5890
510, 2264, 4054, 4758
590, 1524, 5524, 3020
382, 1120, 6326, 934
90, 1040, 6226, -1158
-50, 1038, 5310, -2740
